Date,Nouns
2011.01.17,"['인천', '대비', '물가', '안정', '대책', '추진', '인천', '시장', '집중', '점검', '품목', '쌀', '배추', '돼지고기', '농축', '수산물', '품목', '서비스', '요금', '점검', '인상', '업소', '인하', '위생', '검사', '방침']"
2011.01.17,"['소식', '겨울', '사람', '사람', '법', '전국', '전국', '현장', '더', '사람', '경기', '예상', '경기', '녹취', '정도', '라면', '이력', '녹취', '준비', '돼지고기', '소고기', '닭', '녹취', '최고', '유지', '이동', '사람', '세계']"
2011.01.17,"['한파', '바이러스', '면역', '교수', '발효', '증가', '더', '더', '효과', '방법', '기간', '더', '섭취', '효과', '발효', '효과', '재료', '양념', '밥', '채소', '양파', '소스', '방법', '겨울', '지난', '건강', '유발', '위험', '건강', '기간', '기간', '관심', '요리', '밑', '요리', '맛', '밑', '돼지고기', '밑', '요리', '연구', '고기', '사용', '음식', '재료', '재료', '마늘', '육류', '제거', '밑', '사용', '재료', '맛', '육질', '더', '양파', '채소', '밑', '요리', '양파', '양파', '맛', '효과', '요리', '밑']"
2011.01.17,"['돼지', '발효', '봄', '여름', '산', '녹취', '주요', '곡물', '곡물', '녹취', '물', '지난', '돼지', '축산', '돼지', '방역', '매몰', '처리', '농가', '구제역', '발생', '예방', '돼지', '녹취', '돼지', '준비', '녹취', '돼지', '지난', '매몰', '처리', '구제역', '발생', '매몰', '처리', '방역', '대책', '전국', '백신', '접종', '확대', '가축', '매몰', '처리', '축산', '어려움', '구제역', '상황', '정부', '소', '정부', '소', '건강', '구제역', '오염', '지역', '농장', '예방', '매몰', '처리', '녹취', '지난해', '구제역', '발생', '소', '돼지', '매몰', '처리', '우리나라', '소', '약', '돼지', '약', '농가', '피해', '농가', '구제역', '확인', '가축', '매몰', '처리', '감염', '가축', '교수', '동물', '처분', '제거', '전파', '질병', '시기', '매몰', '동물', '제거', '가축', '예방', '매몰', '처리', '영국', '축산', '시행', '가축', '매몰', '동물', '농가', '돼지', '축사', '매몰', '처리', '돼지', '산', '매몰', '가축', '오염', '걱정', '상황', '방역', '대책', '개선', '주장', '가축', '축산', '구제역', '바이러스', '가축', '가축', '전파', '가축', '매몰', '처리', '실시', '우리나라', '축산', '농가', '사료', '배달', '바이러스', '전파', '감염', '지역', '매몰', '처리', '지역', '교수', '우리나라', '비', '축산', '현재', '사용', '방역', '방법', '방법', '축산', '산업', '매몰', '처리', '부족', '정부', '전국', '백신', '접종', '시작', '접종', '구제역', '추가', '확산', '매몰', '처리', '구제역', '농가', '백신', '접종', '크게', '백신', '뉴스', '걱정', '백신', '축산', '농가', '부정', '백신', '접종', '기간', '가축', '출하', '금지', '백신', '접종', '소비자', '확인', '값', '한우', '협회', '처분', '정책', '백신', '농가', '제한', '경제', '이력', '사람', '판매', '백신', '접종', '우려', '국제', '문제', '구제역', '백신', '접종', '구제역', '바이러스', '정부', '구제역', '발생', '구제역', '수입', '국가', '상황', '시장', '경제', '구제역', '확산', '지역', '백신', '백신', '정책', '실시', '조기', '백신', '처분', '정책', '실시', '백신', '가축', '방역', '백신', '접종', '시작', '구제역', '확산', '소비자', '구제역', '바이러스', '온도', '축산', '농가', '정부', '정도', '돼지고기', '크게', '손님', '구제역', '발병', '축산', '농가', '음식점', '타격', '식당', '취소', '수급', '값', '구제역', '바이러스', '사람', '감염', '전문가', '검역', '구제역', '전염병', '구제역', '가축', '지역', '직접', '우리나라', '구제역', '가축', '매몰', '처분', '유통', '백신', '접종', '가축', '구제역', '바이러스', '문제', '육류', '소비', '위축', '축산', '농가', '피해', '축산', '교수', '교육', '생산', '더', '생산', '동물', '질병', '축산', '농가', '위기', '소', '돼지', '농민', '한우', '축산', '방역', '대책', '위기', '축산', '농가', '국민']"
2011.01.18,"['구제역', '매몰', '처분', '가축', '돼지고기', '값', '급등', '도매', '물가', '소', '도축장', '돼지', '돼지', '구제역', '매몰', '처분', '도축', '녹취', '축산물', '돼지', '물량', '감소', '상태', '공급', '도매시장', '돼지고기', '값', '크게', '구제역', '발생', '녹취', '축산물', '도매', '상인', '돼지', '구제역', '발생', '지난해', '돼지고기', '도매', '가격', '현재', '사육', '돼지', '정도', '매몰', '처분', '공급', '녹취', '농식품부', '축산', '과장', '구제역', '발생', '지역', '이동', '제한', '물량', '시장', '공급', '확대', '크게', '도매', '인상', '가능성', '물가', '불안', '요인', '뉴스']"
2011.01.18,"['북한', '구제역', '발생', '북한', '감염', '돼지고기', '판매', '금지', '일본', '관계자', '일본', '북한', '북한', '구제역', '발생', '평양', '구제역', '돼지고기', '판매', '금지', '조치', '북한', '방역', '판매', '금지', '조치', '방역', '전문가', '북한', '이동', '구제역', '확산', '제한', '방역', '악화', '가능성']"
2011.01.18,"['북한', '구제역', '발생', '북한', '방역', '구제역', '가능성', '우려', '보도', '구제역', '발생', '북한', '지역', '평양', '북한', '지난해', '구제역', '조치', '일본', '북한', '평양', '축산', '농장', '구제역', '발생', '녹취', '평양', '북한', '돼지고기', '판매', '금지', '조치', '북한', '구제역', '발생', '사실', '발표', '국제', '상황', '방역', '조치', '녹취', '돼지고기', '금지', '소', '돼지', '규모', '수준', '북한', '지난', '구제역', '발생', '전문가', '북한', '이동', '구제역', '확산', '제한', '방역', '악화', '가능성', '뉴스']"
2011.01.18,"['소', '돼지', '제한', '도축', '물량', '감소', '소', '돼지고기', '가격', '상황', '구제역', '발생', '처분', '가축', '가격', '처분', '시기', '발생', '경기도', '경기도', '축산', '위생', '구제역', '처분', '가축', '처분', '농협', '전국', '가축', '시장', '거래', '소', '돼지', '가격', '농협', '발표', '가축', '거래', '가격', '돼지', '가격', '축산물', '가격', '한우', '지난해', '지난', '현재', '돼지', '가축', '거래', '가격', '크게', '오른', '상태', '거래', '처분', '가축', '가격', '구제역', '발생', '처분', '돼지', '처분', '돼지', '처분', '가축', '처분', '가축', '축산', '위생', '처분', '처분', '가격', '구제역', '발생', '조사', '전국', '가축', '시장', '거래', '가격', '축산', '위생', '구제역', '발생', '가격', '더', '가격', '오른', '돼지', '정부', '지난해', '거래', '가격', '처분', '돼지', '가격', '처분', '시기', '축산', '위생', '돼지', '처분', '규정', '축산', '위생', '관계자', '한우', '돼지', '처분', '지급', '축산', '위생', '현재', '처분', '농가', '지급', '가격', '추가', '지급', '방침']"
2011.01.18,"['구제역', '매몰', '처분', '가축', '매몰', '처분', '돼지고기', '도매', '가격', '상승세', '조사', '보도', '지난해', '경북', '구제역', '발생', '매몰', '처분', '가축', '농림수산식품부', '전국', '농가', '구제역', '매몰', '처분', '예정', '가축', '집계', '가축', '돼지', '구제역', '정부', '지출', '비용', '구제역', '발병', '돼지고기', '도매', '가격', '상승세', '조사', '축산물품질평가원', '돼지고기', '가격', '지난', '구제역', '발병', '지난해', '서울', '기간', '오른', '구제역', '도축장', '이동', '제한', '수급', '빚', '뉴스', '최대', '수입']"
2011.01.18,"['북한', '구제역', '발생', '지난', '북한', '방역', '외국인', '정부', '북한', '발표', '보도', '북한', '구제역', '발생', '정부', '지난해', '북한', '외국인', '구제역', '발생', '북한', '방역', '조치', '구제역', '예방', '조치', '방역', '조치', '북한', '현재', '발병', '사실', '발표', '관계자', '북한', '구제역', '지난해', '일본', '북한', '긴급', '북한', '평양', '구제역', '돼지고기', '판매', '금지', '정부', '지난', '국제', '북한', '구제역', '발생', '사실', '확인', '구제역', '방역', '지원', '뉴스']"
