Date,Noun_freq
2011.01.18,"[('가격', 20), ('돼지', 8), ('규모', 8), ('구제역', 7), ('도매', 6), ('지난', 6), ('사육', 5), ('처분', 4), ('조치', 4), ('최고', 4), ('제한', 4), ('매몰', 3), ('돼지고기', 3), ('도축장', 3), ('이동', 3), ('거래', 3), ('국내', 2), ('가장', 2), ('수준', 2), ('급등', 2), ('현재', 2), ('상승세', 2), ('발병', 2), ('시장', 2), ('관계자', 2), ('돈육', 2), ('전국', 2), ('지난해', 2), ('공급', 2), ('국산', 1), ('발생', 1), ('원인', 1), ('감소', 1), ('소매', 1), ('우려', 1), ('최저', 1), ('농림수산식품부', 1), ('비교', 1), ('유지', 1), ('시작', 1), ('수급', 1), ('전문가', 1), ('축산물품질평가원', 1), ('농협', 1), ('서울', 1), ('시기', 1), ('축산물', 1), ('방법', 1), ('물량', 1), ('정도', 1), ('정부', 1), ('부담', 1), ('방역', 1), ('방안', 1), ('검토', 1)]"
2011.01.18,"[('판매', 4), ('할인', 3), ('농협', 2), ('품목', 2), ('전국', 2), ('과일', 1), ('최고', 1), ('가격', 1), ('사과', 1), ('서울', 1), ('경기', 1), ('음식', 1), ('주요', 1), ('쇠고기', 1), ('돼지고기', 1), ('달걀', 1)]"
2011.01.19,"[('구제역', 5), ('도매', 5), ('가격', 5), ('돼지', 4), ('매몰', 3), ('처분', 3), ('가축', 3), ('공급', 3), ('돼지고기', 3), ('발생', 2), ('크게', 2), ('축산물', 2), ('상황', 2), ('시장', 2), ('정도', 2), ('상인', 2), ('보도', 1), ('도축장', 1), ('도축', 1), ('물량', 1), ('급감', 1), ('감소', 1), ('해결', 1), ('정부', 1), ('지난', 1), ('지역', 1), ('계획', 1), ('영향', 1), ('인상', 1), ('가능성', 1), ('물가', 1), ('불안', 1), ('요인', 1), ('뉴스', 1), ('최대', 1), ('수입', 1)]"
2011.01.19,"[('구제역', 5), ('도매', 5), ('가격', 5), ('돼지', 4), ('매몰', 3), ('처분', 3), ('가축', 3), ('공급', 3), ('돼지고기', 3), ('발생', 2), ('크게', 2), ('축산물', 2), ('상황', 2), ('시장', 2), ('정도', 2), ('상인', 2), ('보도', 1), ('도축장', 1), ('도축', 1), ('물량', 1), ('급감', 1), ('감소', 1), ('해결', 1), ('정부', 1), ('지난', 1), ('지역', 1), ('계획', 1), ('영향', 1), ('인상', 1), ('가능성', 1), ('물가', 1), ('불안', 1), ('요인', 1), ('뉴스', 1), ('최대', 1), ('수입', 1)]"
2011.01.19,"[('지난해', 3), ('차례상', 2), ('용품', 2), ('비용', 2), ('구제역', 1), ('식품', 1), ('물가', 1), ('예상', 1), ('서울', 1), ('판매', 1), ('가격', 1), ('시기', 1), ('사과', 1), ('배추', 1), ('포기', 1), ('한우', 1), ('돼지고기', 1), ('조기', 1), ('상품', 1), ('대형', 1), ('마트', 1), ('정도', 1), ('조사', 1)]"
2011.01.21,"[('가격', 4), ('구제역', 2), ('돼지고기', 2), ('지난해', 2), ('확산', 1), ('영향', 1), ('크게', 1), ('전국', 1), ('삼겹살', 1), ('발생', 1), ('비교', 1), ('비', 1), ('오른', 1), ('도매', 1), ('돈육', 1)]"
2011.01.21,"[('가격', 8), ('정부', 5), ('물가', 4), ('안정', 4), ('점검', 3), ('한파', 2), ('수급', 2), ('대책', 2), ('정책', 2), ('예정', 2), ('불안', 1), ('상황', 1), ('대응', 1), ('보도', 1), ('집중', 1), ('거래', 1), ('관계자', 1), ('추진', 1), ('원가', 1), ('유통', 1), ('비용', 1), ('조사', 1), ('계획', 1), ('구제역', 1), ('쇠고기', 1), ('돼지고기', 1), ('사과', 1), ('조기', 1), ('시행', 1), ('협의', 1), ('활성화', 1), ('확대', 1), ('방안', 1), ('요금', 1), ('인상', 1), ('뉴스', 1)]"
2011.01.24,"[('구제역', 16), ('백신', 9), ('접종', 9), ('예방', 6), ('발생', 6), ('처분', 5), ('확산', 4), ('방역', 3), ('농가', 3), ('지난', 3), ('농민', 3), ('사태', 3), ('매몰', 3), ('수출', 3), ('시기', 2), ('한우', 2), ('지역', 2), ('정도', 2), ('축산', 2), ('고려', 2), ('정부', 2), ('돼지고기', 2), ('가축', 2), ('주장', 2), ('비', 2), ('경북', 1), ('불만', 1), ('돼지', 1), ('소', 1), ('기간', 1), ('방지', 1), ('더', 1), ('축산물', 1), ('사실', 1), ('제외', 1), ('전국', 1), ('논란', 1), ('지난해', 1), ('쇠고기', 1), ('약', 1), ('지출', 1), ('경제', 1), ('비용', 1)]"
2011.01.24,"[('인플루엔자', 9), ('방역', 9), ('정도', 7), ('농장', 7), ('닭', 6), ('지역', 5), ('더', 5), ('보호', 5), ('협회', 5), ('매몰', 5), ('처분', 5), ('확산', 4), ('오리', 4), ('위기', 4), ('사람', 4), ('바이러스', 3), ('겨울', 3), ('확인', 3), ('발생', 3), ('농가', 3), ('한국', 3), ('운영', 3), ('생활', 3), ('집중', 2), ('이동', 2), ('감염', 2), ('위험', 2), ('전염', 2), ('지정', 2), ('구제역', 2), ('질병', 2), ('상황', 2), ('검역', 2), ('준비', 2), ('상태', 2), ('공급', 2), ('친환경', 1), ('과장', 1), ('강화', 1), ('통제', 1), ('물가', 1), ('러시아', 1), ('손님', 1), ('사실', 1), ('아주', 1), ('대책', 1), ('북한', 1), ('녹취', 1), ('조류인플루엔자', 1), ('관계자', 1), ('계획', 1), ('걱정', 1), ('방법', 1), ('소독', 1), ('제외', 1), ('관리', 1), ('조절', 1), ('예방', 1), ('국내', 1), ('시설', 1), ('물', 1), ('비율', 1), ('피해', 1), ('검사', 1), ('냉동', 1), ('경북', 1), ('안전', 1), ('가능성', 1), ('문제', 1), ('한파', 1), ('크게', 1), ('계란', 1), ('돼지고기', 1), ('발견', 1), ('회복', 1), ('지난해', 1), ('기간', 1), ('절반', 1), ('축산', 1), ('소', 1), ('돼지', 1), ('제한', 1), ('현재', 1), ('부족', 1), ('경기도', 1), ('파주', 1), ('동물', 1), ('우리나라', 1), ('치명', 1)]"
2011.01.25,"[('관세', 9), ('적용', 6), ('돼지고기', 5), ('안정', 4), ('수급', 3), ('정부', 3), ('삼겹살', 3), ('수입', 2), ('돼지', 2), ('햄', 2), ('소시지', 2), ('가격', 2), ('방침', 2), ('국내', 2), ('구제역', 1), ('사태', 1), ('불', 1), ('만두', 1), ('가공품', 1), ('사용', 1), ('안심', 1), ('등심', 1), ('물가', 1), ('제도', 1), ('조치', 1), ('시행', 1), ('동향', 1), ('점검', 1), ('연장', 1), ('검토', 1), ('확대', 1), ('가공', 1), ('원가', 1), ('부담', 1), ('완화', 1), ('전망', 1), ('냉동', 1), ('품목', 1)]"
