Date,Noun_freq
2018.08.24,"[('발생', 10), ('유입', 6), ('전파', 5), ('지적', 2), ('축산물', 2), ('생존', 2), ('검역', 2), ('요구', 2), ('아프리카', 1), ('열병', 1), ('확산', 1), ('오염', 1), ('위험', 1), ('처리', 1), ('바이러스', 1), ('농장', 1), ('강화', 1), ('농가', 1), ('방역', 1), ('금지', 1)]"
2018.08.24,"[('수출', 8), ('대비', 4), ('하락', 3), ('감소', 2), ('증가', 2), ('무역', 2), ('생산량', 1), ('시세', 1), ('생산', 1), ('출하', 1), ('여파', 1), ('본격', 1), ('출국', 1), ('지속', 1), ('시장', 1), ('악화', 1), ('위험', 1), ('금지', 1)]"
2018.08.23,"[('수입량', 7), ('증가', 3), ('대비', 2), ('유통', 1), ('수출', 1), ('연속', 1), ('물량', 1), ('수입', 1), ('금지', 1)]"
2018.08.23,"[('지원', 7), ('폭염', 4), ('농가', 4), ('시설', 3), ('규모', 2), ('확대', 2), ('계속', 1), ('사용', 1), ('농림축산식품부', 1), ('지자체', 1), ('수요', 1), ('조사', 1), ('지속', 1), ('대비', 1), ('가축', 1), ('면역', 1), ('추가', 1), ('피해', 1), ('강화', 1), ('부족', 1), ('금지', 1)]"
2018.08.22,"[('아프리카', 8), ('열병', 8), ('농가', 7), ('예방', 5), ('금지', 5), ('발생', 4), ('산업', 3), ('방역', 3), ('급여', 3), ('차단', 2), ('축산물', 2), ('실시', 2), ('출입', 2), ('농림축산식품부', 1), ('지속', 1), ('강화', 1), ('유입', 1), ('방지', 1), ('활동', 1), ('당부', 1), ('축사', 1), ('소독', 1), ('농장', 1), ('통제', 1), ('사료', 1), ('처리', 1), ('축산', 1), ('반입', 1), ('발견', 1), ('신고', 1)]"
2018.08.22,"[('증가', 3), ('생산량', 2), ('대비', 2), ('출하물량', 1), ('출하', 1), ('금지', 1)]"
2018.08.22,"[('대비', 2), ('증가', 2), ('상승', 1), ('번식', 1), ('출하', 1), ('물량', 1), ('금지', 1)]"
2018.08.22,"[('폭염', 9), ('더위', 6), ('농가', 4), ('폐사', 3), ('문제', 3), ('출하', 3), ('피해', 2), ('소비', 2), ('감소', 2), ('축산', 2), ('집중', 2), ('부진', 1), ('농림축산식품부', 1), ('규모', 1), ('무더위', 1), ('가격', 1), ('물량', 1), ('시장', 1), ('제외', 1), ('여름철', 1), ('겨울', 1), ('여름', 1), ('지정', 1), ('규제', 1), ('강화', 1), ('추세', 1), ('계속', 1), ('가축', 1), ('발생', 1), ('시설', 1), ('단속', 1), ('영향', 1), ('노력', 1), ('지속', 1), ('당부', 1), ('금지', 1)]"
2018.08.21,"[('방역', 6), ('발생', 5), ('검역', 5), ('아프리카', 4), ('진단', 4), ('열병', 3), ('유입', 3), ('운영', 3), ('계획', 3), ('농림축산식품부', 2), ('방지', 2), ('추진', 2), ('개최', 1), ('정부', 1), ('확산', 1), ('추세', 1), ('축산물', 1), ('축산', 1), ('정책', 1), ('지자체', 1), ('생산자', 1), ('참여', 1), ('급여', 1), ('농가', 1), ('적용', 1), ('방안', 1), ('검사', 1), ('대책', 1), ('점검', 1), ('홍보', 1), ('체계', 1), ('구축', 1), ('사육', 1), ('질병', 1), ('금지', 1)]"
2018.08.21,"[('발생', 41), ('아프리카', 31), ('열병', 27), ('방역', 9), ('유입', 8), ('대책', 7), ('질병', 5), ('전염병', 5), ('방지', 4), ('박멸', 4), ('바이러스', 4), ('산업', 2), ('위협', 2), ('사육', 2), ('추가', 2), ('긴급', 2), ('개최', 2), ('수립', 2), ('검사', 2), ('농가', 2), ('축산물', 2), ('효과', 2), ('금지', 2), ('구제역', 2), ('가축', 1), ('전염', 1), ('차단', 1), ('조치', 1), ('농림축산식품부', 1), ('협의', 1), ('전파', 1), ('확산', 1), ('조사', 1), ('여름', 1), ('가을', 1), ('투입', 1), ('감염', 1), ('진단', 1), ('처분', 1), ('증대', 1), ('피해', 1), ('생존', 1), ('주의', 1), ('급여', 1), ('발병', 1), ('체계', 1), ('구축', 1), ('생산자', 1), ('활성화', 1), ('정부', 1)]"
2018.08.21,"[('증가', 6), ('재고', 4), ('수입', 2), ('유통', 1), ('수출', 1), ('출하', 1), ('작업', 1), ('감소', 1), ('소비', 1), ('부진', 1), ('검역', 1), ('시행', 1), ('조사', 1), ('수입량', 1), ('대비', 1), ('공급', 1), ('금지', 1)]"
2018.08.21,"[('조사', 4), ('수입', 4), ('홍보', 4), ('시장', 3), ('현황', 3), ('소비자', 3), ('입국', 2), ('대처', 1), ('개최', 1), ('수출입', 1), ('유통', 1), ('저가', 1), ('확인', 1), ('사용', 1), ('피해', 1), ('차단', 1), ('전략', 1), ('수립', 1), ('실시', 1), ('대응', 1), ('계획', 1), ('금지', 1)]"
2018.08.20,"[('가격', 6), ('폭염', 6), ('제외', 3), ('감소', 3), ('출하', 3), ('소비', 2), ('축산물', 2), ('보합', 2), ('피해', 2), ('하락', 1), ('거래', 1), ('증가', 1), ('상승', 1), ('대비', 1), ('산정', 1), ('시세', 1), ('여름', 1), ('사육', 1), ('영향', 1), ('더위', 1), ('극복', 1), ('여파', 1), ('수요', 1), ('발생', 1), ('출하물량', 1), ('시장', 1), ('유통', 1), ('금지', 1)]"
2018.08.20,"[('성장', 5), ('개선', 5), ('증가', 5), ('사용', 4), ('사료', 3), ('감소', 3), ('출하', 3), ('다산', 2), ('고객', 2), ('지속', 2), ('전략', 2), ('변화', 2), ('증체량', 2), ('유지', 2), ('섭취', 2), ('억제', 2), ('생산비', 2), ('농가', 2), ('증대', 2), ('시장', 1), ('활동', 1), ('시작', 1), ('대응', 1), ('강화', 1), ('성과', 1), ('원료', 1), ('방지', 1), ('향상', 1), ('효과', 1), ('첨가', 1), ('이용', 1), ('면역', 1), ('조성', 1), ('변경', 1), ('조정', 1), ('필요', 1), ('공급', 1), ('수입', 1), ('처리', 1), ('질병', 1), ('전파', 1), ('감염', 1), ('규제', 1), ('어려움', 1), ('경영', 1), ('사고', 1), ('생산', 1), ('도입', 1), ('성공', 1), ('기대', 1), ('금지', 1)]"
2018.08.20,"[('조절', 3), ('인상', 2), ('열병', 2), ('질병', 2), ('지적', 2), ('요구', 1), ('감염', 1), ('확인', 1), ('발생', 1), ('아프리카', 1), ('확산', 1), ('우려', 1), ('전파', 1), ('예방', 1), ('집중', 1), ('경향', 1), ('지자체', 1), ('금지', 1)]"
2018.08.20,"[('농가', 12), ('급여', 6), ('출하', 3), ('하락', 2), ('전파', 2), ('조사', 2), ('호로', 2), ('가격', 2), ('아프리카', 2), ('열병', 2), ('대책', 2), ('발생', 2), ('질병', 1), ('농림축산식품부', 1), ('가축', 1), ('방역', 1), ('지원', 1), ('차지', 1), ('처리', 1), ('심각', 1), ('반응', 1), ('급증', 1), ('소비자', 1), ('영향', 1), ('축산물', 1), ('진행', 1), ('제도', 1), ('어려움', 1), ('성과', 1), ('개선', 1), ('방안', 1), ('마련', 1), ('정부', 1), ('문제', 1), ('신고', 1), ('체계', 1), ('금지', 1)]"
2018.08.17,"[('사업', 30), ('지원', 14), ('생산', 13), ('가축', 10), ('농가', 9), ('산업', 7), ('강화', 7), ('처리', 7), ('경제', 6), ('사료', 6), ('육성', 5), ('출하', 5), ('축제', 4), ('확대', 4), ('발생', 4), ('이용', 3), ('향상', 3), ('실시', 3), ('질병', 3), ('진행', 3), ('어려움', 3), ('중단', 2), ('극복', 2), ('물량', 2), ('제시', 2), ('개최', 2), ('계획', 2), ('운영', 2), ('사항', 2), ('대비', 2), ('제공', 2), ('체계', 2), ('절감', 2), ('도움', 2), ('활성화', 2), ('출현', 2), ('공급', 2), ('재해', 2), ('해소', 2), ('비용', 2), ('시설', 2), ('설치', 2), ('발전', 1), ('위기', 1), ('고객', 1), ('안정화', 1), ('정부', 1), ('정책', 1), ('연속', 1), ('필요', 1), ('개량', 1), ('증체량', 1), ('급여', 1), ('하락', 1), ('성과', 1), ('효율', 1), ('평가', 1), ('경영', 1), ('예방', 1), ('약품', 1), ('백신', 1), ('현황', 1), ('대처', 1), ('방안', 1), ('검사', 1), ('감소', 1), ('보급', 1), ('마련', 1), ('체결', 1), ('안정', 1), ('부담', 1), ('노력', 1), ('해결', 1), ('촉진', 1), ('축산', 1), ('변화', 1), ('생산비', 1), ('참여', 1), ('농장', 1), ('금지', 1)]"
2018.08.17,"[('발생', 6), ('수입', 6), ('축산물', 4), ('이용', 3), ('사료', 3), ('농가', 2), ('방역', 2), ('급여', 2), ('유통', 2), ('실시', 2), ('금지', 2), ('아프리카', 1), ('열병', 1), ('확산', 1), ('시작', 1), ('불안', 1), ('대책', 1), ('백신', 1), ('처분', 1), ('질병', 1), ('중단', 1), ('전파', 1), ('문제', 1), ('판매', 1), ('폐기', 1), ('처리', 1), ('주의', 1), ('농장', 1), ('설치', 1), ('격리', 1), ('당부', 1), ('방안', 1), ('정부', 1), ('검역', 1), ('조사', 1), ('확대', 1), ('발전', 1), ('정책', 1), ('경제', 1)]"
2018.08.17,"[('변화', 5), ('폭염', 3), ('선호', 3), ('수입', 3), ('소비', 3), ('소비자', 2), ('조사', 2), ('발전', 2), ('호소', 1), ('더위', 1), ('판매', 1), ('부진', 1), ('축산', 1), ('반대', 1), ('수입량', 1), ('증가', 1), ('날씨', 1), ('활용', 1), ('시장', 1), ('금지', 1)]"
2018.08.17,"[('발생', 3), ('검역', 3), ('아프리카', 2), ('열병', 2), ('확인', 2), ('금지', 2), ('유입', 2), ('농식품부', 2), ('제공', 1), ('추가', 1), ('실시', 1), ('질병', 1), ('반입', 1), ('소독', 1), ('조치', 1), ('조사', 1), ('진행', 1), ('수입', 1), ('우려', 1), ('방지', 1), ('활동', 1), ('투입', 1), ('강화', 1), ('계획', 1), ('농가', 1), ('가축', 1), ('시장', 1), ('축산물', 1), ('당부', 1)]"
2018.08.16,"[('아프리카', 3), ('열병', 3), ('발생', 2), ('경제', 2), ('개발', 2), ('검역', 1), ('출하', 1), ('확인', 1), ('질병', 1), ('금지', 1)]"
2018.08.16,"[('폭염', 17), ('출하', 15), ('더위', 12), ('시장', 7), ('증가', 6), ('피해', 6), ('여파', 5), ('대비', 4), ('폐사', 4), ('여름', 2), ('영향', 2), ('우려', 2), ('물량', 2), ('번식', 2), ('저하', 2), ('예측', 2), ('관측', 2), ('하락', 1), ('집중', 1), ('재난', 1), ('안전', 1), ('폭락', 1), ('급증', 1), ('추석', 1), ('부담', 1), ('경제', 1), ('지적', 1), ('출하물량', 1), ('감소', 1), ('고려', 1), ('지연', 1), ('생산', 1), ('타격', 1), ('금지', 1)]"
2018.08.16,"[('출하', 5), ('급증', 2), ('증가', 2), ('축산물품질평가원', 1), ('축산물', 1), ('판정', 1), ('차지', 1), ('유입', 1), ('폭염', 1), ('성장', 1), ('금지', 1)]"
2018.08.16,"[('도태', 7), ('수급', 4), ('안정', 4), ('추진', 4), ('조절', 3), ('사업', 3), ('가격', 3), ('지원', 1), ('대책', 1), ('급량', 1), ('증가', 1), ('하락', 1), ('대비', 1), ('유지', 1), ('농가', 1), ('지급', 1), ('생산', 1), ('계획', 1), ('감축', 1), ('금지', 1)]"
2018.08.14,"[('농장', 6), ('사료', 5), ('발생', 4), ('대장균', 3), ('항생제', 3), ('피해', 2), ('진단', 2), ('예방', 2), ('위축', 1), ('치료', 1), ('농가', 1), ('발병', 1), ('질병', 1), ('전염병', 1), ('위로', 1), ('진행', 1), ('여부', 1), ('항원', 1), ('검사', 1), ('실시', 1), ('차지', 1), ('오염', 1), ('소독', 1), ('해결', 1), ('백신', 1), ('강화', 1), ('방법', 1), ('호소', 1), ('효과', 1), ('확인', 1), ('급여', 1), ('증상', 1), ('공급', 1), ('억제', 1), ('제공', 1), ('점검', 1), ('제거', 1), ('약품', 1), ('세균', 1), ('도움', 1), ('금지', 1)]"
2018.08.14,"[('소비자', 6), ('조사', 3), ('축산', 1), ('소득', 1), ('금지', 1)]"
2018.08.14,"[('사육', 5), ('사료', 2), ('절감', 2), ('농가', 2), ('출현', 1), ('향상', 1), ('효과', 1), ('조사', 1), ('축산', 1), ('진행', 1), ('이익', 1), ('발생', 1), ('출하', 1), ('금지', 1)]"
2018.08.14,"[('가축', 7), ('조사', 3), ('농가', 3), ('처리', 3), ('축산', 3), ('발생', 2), ('해소', 1), ('사고', 1), ('축사', 1), ('지자체', 1), ('피해', 1), ('제시', 1), ('문제', 1), ('해결', 1), ('금지', 1)]"
2018.08.13,"[('가격', 9), ('폭염', 5), ('보합', 3), ('제외', 2), ('축산물', 2), ('거래', 2), ('증가', 2), ('출하', 2), ('변화', 2), ('소비', 2), ('반등', 1), ('최악', 1), ('현상', 1), ('지속', 1), ('여름', 1), ('상승', 1), ('대비', 1), ('산정', 1), ('시세', 1), ('소비자', 1), ('더위', 1), ('강세', 1), ('하락', 1), ('우려', 1), ('지연', 1), ('출하물량', 1), ('시장', 1), ('수입', 1), ('점유', 1), ('위기', 1), ('수요', 1), ('유통', 1), ('금지', 1)]"
2018.08.13,"[('증가', 8), ('수입량', 7), ('대비', 5), ('수입', 3), ('물량', 3), ('하락', 3), ('식품의약품안전처', 1), ('감소', 1), ('시작', 1), ('출하', 1), ('출국', 1), ('생산', 1), ('관세', 1), ('시장', 1), ('확대', 1), ('수요', 1), ('급증', 1), ('차지', 1), ('영향', 1), ('금지', 1)]"
2018.08.13,"[('지원', 3), ('진행', 3), ('행사', 1), ('협의', 1), ('변화', 1), ('폭염', 1), ('감사', 1), ('예정', 1), ('금지', 1)]"
2018.08.10,"[('발생', 12), ('바이러스', 10), ('감염', 10), ('전파', 9), ('유입', 7), ('아프리카', 5), ('진단', 5), ('질병', 5), ('가축', 4), ('확산', 4), ('대책', 4), ('열병', 3), ('방역', 3), ('급여', 3), ('증상', 3), ('정부', 3), ('확인', 2), ('농가', 2), ('전염병', 2), ('방법', 2), ('신고', 2), ('시작', 2), ('오염', 2), ('마련', 2), ('구축', 2), ('지원', 2), ('위험', 1), ('우려', 1), ('백신', 1), ('치료', 1), ('제도', 1), ('대응', 1), ('지정', 1), ('작용', 1), ('현황', 1), ('발견', 1), ('추세', 1), ('질환', 1), ('유발', 1), ('효과', 1), ('사료', 1), ('생존', 1), ('수립', 1), ('차단', 1), ('축산', 1), ('축산물', 1), ('반입', 1), ('여부', 1), ('강화', 1), ('확대', 1), ('사항', 1), ('긴급', 1), ('조치', 1), ('농림축산검역본부', 1), ('체계', 1), ('요청', 1), ('조절', 1), ('예방', 1), ('방지', 1), ('소독', 1), ('금지', 1)]"
2018.08.10,"[('규모', 3), ('공장', 2), ('생산', 2), ('본격', 1), ('진행', 1), ('산업', 1), ('사업', 1), ('투입', 1), ('원료', 1), ('출하', 1), ('처리', 1), ('구축', 1), ('도입', 1), ('성과', 1), ('작업', 1), ('안전', 1), ('감소', 1), ('경제', 1), ('활성화', 1), ('확대', 1), ('소비자', 1), ('제공', 1), ('금지', 1)]"
2018.08.10,"[('백신', 10), ('접종', 9), ('농가', 6), ('구제역', 5), ('증가', 5), ('발생', 4), ('소비', 3), ('감소', 3), ('항체', 2), ('판매', 2), ('정부', 2), ('농림축산식품부', 1), ('검사', 1), ('번식', 1), ('안정', 1), ('영향', 1), ('노력', 1), ('시장', 1), ('출하', 1), ('피해', 1), ('부과', 1), ('어려움', 1), ('소비자', 1), ('수입', 1), ('활성화', 1), ('제공', 1), ('가격', 1), ('강세', 1), ('방역', 1), ('대책', 1), ('우려', 1), ('계절', 1), ('횟수', 1), ('운영', 1), ('요구', 1), ('위로', 1), ('검토', 1), ('금지', 1)]"
2018.08.10,"[('참여', 4), ('개발', 3), ('개정', 3), ('산업', 2), ('가축', 1), ('개량', 1), ('축산', 1), ('설정', 1), ('출하', 1), ('상향', 1), ('조정', 1), ('출현', 1), ('경락', 1), ('조사', 1), ('도움', 1), ('성장', 1), ('판매', 1), ('손실', 1), ('정부', 1), ('판정', 1), ('방법', 1), ('축산물품질평가원', 1), ('적용', 1), ('기대', 1), ('지적', 1), ('본격', 1), ('논의', 1), ('지원', 1), ('발전', 1), ('금지', 1)]"
2018.08.10,"[('설치', 13), ('온도', 8), ('폭염', 6), ('사료', 5), ('여름철', 5), ('시설', 3), ('효과', 3), ('방법', 3), ('태풍', 2), ('무더위', 2), ('주의', 2), ('증가', 2), ('더위', 2), ('여름', 2), ('섭취', 2), ('분', 2), ('육성', 2), ('유지', 2), ('공급', 2), ('검토', 2), ('차단', 2), ('유입', 2), ('상승', 2), ('준비', 2), ('본격', 1), ('시작', 1), ('피해', 1), ('감소', 1), ('성장', 1), ('출하', 1), ('지연', 1), ('습도', 1), ('필요', 1), ('발생', 1), ('적용', 1), ('방안', 1), ('겨울철', 1), ('한여름', 1), ('활용', 1), ('고려', 1), ('조절', 1), ('운영', 1), ('향상', 1), ('영향', 1), ('비용', 1), ('대비', 1), ('금지', 1)]"
2018.08.10,"[('농가', 5), ('감소', 2), ('규모', 2), ('산업', 1), ('대비', 1), ('증가', 1), ('호로', 1), ('차지', 1), ('추세', 1), ('금지', 1)]"
2018.08.08,"[('발생', 4), ('아프리카', 3), ('열병', 3), ('대책', 3), ('농가', 2), ('유입', 2), ('정부', 2), ('방역', 2), ('발병', 2), ('감염', 2), ('가축', 2), ('긴급', 2), ('요구', 2), ('차단', 2), ('금지', 2), ('질병', 2), ('방지', 1), ('확인', 1), ('전염병', 1), ('치료', 1), ('백신', 1), ('조치', 1), ('처분', 1), ('농림축산식품부', 1), ('예방', 1), ('불안', 1), ('해소', 1), ('대응', 1), ('산업', 1), ('우려', 1), ('구축', 1), ('축산물', 1), ('상향', 1), ('조정', 1), ('검역', 1), ('시행', 1), ('급여', 1), ('조절', 1), ('방안', 1), ('제시', 1), ('진단', 1), ('지원', 1)]"
2018.08.08,"[('수출', 6), ('대비', 3), ('연속', 1), ('증가', 1), ('급감', 1), ('시장', 1), ('출국', 1), ('무역', 1), ('관세', 1), ('부과', 1), ('금지', 1)]"
2018.08.08,"[('가격', 2), ('출하', 1), ('축산물품질평가원', 1), ('판정', 1), ('이익', 1), ('대비', 1), ('조사', 1), ('금지', 1)]"
2018.08.06,"[('가축', 9), ('사육', 6), ('제한', 5), ('강화', 4), ('농가', 4), ('지자체', 3), ('위축', 2), ('자급', 2), ('하락', 2), ('우려', 2), ('시설', 2), ('산업', 2), ('수입', 1), ('확대', 1), ('조치', 1), ('축산', 1), ('축사', 1), ('설치', 1), ('시행', 1), ('개정', 1), ('지속', 1), ('촉진', 1), ('대책', 1), ('마련', 1), ('금지', 1)]"
2018.08.06,"[('폭염', 11), ('출하', 4), ('판정', 3), ('지적', 2), ('조사', 2), ('지연', 2), ('영향', 2), ('저하', 2), ('시장', 1), ('대두', 1), ('관측', 1), ('시세', 1), ('제외', 1), ('대비', 1), ('하락', 1), ('피해', 1), ('농림축산식품부', 1), ('증가', 1), ('물량', 1), ('농가', 1), ('감소', 1), ('생산', 1), ('발생', 1), ('금지', 1)]"
2018.08.06,"[('증가', 4), ('대비', 4), ('피해', 1), ('지적', 1), ('지정', 1), ('논란', 1), ('금지', 1)]"
2018.08.06,"[('외식', 5), ('사업', 2), ('판매', 1), ('확대', 1), ('운영', 1), ('본격', 1), ('세대', 1), ('활용', 1), ('생산', 1), ('유통', 1), ('체계', 1), ('사용', 1), ('소비자', 1), ('소비', 1), ('노력', 1), ('금지', 1)]"
2018.07.27,"[('가격', 6), ('소비', 4), ('증가', 3), ('산업', 2), ('시장', 2), ('준비', 2), ('생산', 1), ('하향', 1), ('생산량', 1), ('하락', 1), ('수입', 1), ('소비자', 1), ('지적', 1), ('위협', 1), ('금지', 1)]"
2018.07.26,"[('다산', 8), ('증가', 5), ('산업', 4), ('도입', 4), ('질병', 3), ('문제', 3), ('농장', 3), ('규모', 3), ('농가', 2), ('대비', 2), ('계속', 2), ('출하', 2), ('심화', 2), ('비용', 2), ('시설', 2), ('고려', 2), ('극복', 1), ('위기', 1), ('확인', 1), ('개량', 1), ('반영', 1), ('추세', 1), ('하락', 1), ('출하물량', 1), ('폐사', 1), ('생산비', 1), ('결정', 1), ('효율', 1), ('지적', 1), ('효과', 1), ('사육', 1), ('운영', 1), ('피해', 1), ('방역', 1), ('금지', 1)]"
2018.07.26,"[('질병', 5), ('경제', 3), ('피해', 2), ('확산', 2), ('수요', 2), ('체결', 1), ('정부', 1), ('지원', 1), ('시작', 1), ('기후', 1), ('구제역', 1), ('열병', 1), ('손실', 1), ('전파', 1), ('계속', 1), ('집중', 1), ('영향', 1), ('공급', 1), ('가축', 1), ('촉진', 1), ('위험', 1), ('예방', 1), ('접종', 1), ('통제', 1), ('검역', 1), ('개선', 1), ('추진', 1), ('금지', 1)]"
2018.07.26,"[('정부', 3), ('유통', 3), ('검토', 3), ('수출', 2), ('농수산', 1), ('확대', 1), ('방안', 1), ('추진', 1), ('처리', 1), ('체계', 1), ('향상', 1), ('제한', 1), ('시장', 1), ('계획', 1), ('금지', 1)]"
2018.07.25,"[('농장', 34), ('경영', 9), ('진행', 9), ('개선', 6), ('규모', 5), ('유지', 5), ('노력', 4), ('농가', 3), ('운영', 3), ('성공', 3), ('효율', 3), ('방역', 3), ('증가', 2), ('사육', 2), ('감소', 2), ('축산', 2), ('사업', 2), ('시작', 2), ('대비', 2), ('발생', 2), ('육성', 2), ('지원', 2), ('향상', 2), ('설치', 2), ('해결', 2), ('약품', 2), ('지속', 1), ('추세', 1), ('변화', 1), ('대두', 1), ('선택', 1), ('질병', 1), ('바이러스', 1), ('방법', 1), ('안정', 1), ('이익', 1), ('비용', 1), ('고민', 1), ('효과', 1), ('활동', 1), ('문제', 1), ('차단', 1), ('전용', 1), ('사료', 1), ('소독', 1), ('계속', 1), ('음성', 1), ('생산', 1), ('평가', 1), ('도태', 1), ('반영', 1), ('확인', 1), ('확대', 1), ('생존', 1), ('집중', 1), ('보급', 1), ('금지', 1)]"
2018.07.25,"[('폭염', 3), ('감소', 3), ('고온', 2), ('소독', 2), ('사료', 2), ('저하', 2), ('확인', 2), ('시작', 1), ('가축', 1), ('지속', 1), ('마련', 1), ('위축', 1), ('피해', 1), ('증가', 1), ('연속', 1), ('전략', 1), ('조치', 1), ('유지', 1), ('진행', 1), ('성장', 1), ('섭취', 1), ('효과', 1), ('판매량', 1), ('급증', 1), ('금지', 1)]"
2018.07.25,"[('백신', 8), ('분', 7), ('생산', 5), ('농가', 5), ('열병', 4), ('공급', 4), ('접종', 2), ('유지', 1), ('증가', 1), ('효율', 1), ('선호', 1), ('조사', 1), ('실시', 1), ('요청', 1), ('결정', 1), ('변경', 1), ('협의', 1), ('홍보', 1), ('당부', 1), ('금지', 1)]"
2018.07.25,"[('항체', 5), ('구제역', 4), ('백신', 4), ('열병', 3), ('농가', 3), ('방역', 3), ('안정', 2), ('검사', 2), ('실시', 2), ('전염병', 1), ('박멸', 1), ('제외', 1), ('상승', 1), ('취약', 1), ('접종', 1), ('농림축산식품부', 1), ('번식', 1), ('발생', 1), ('대책', 1), ('시작', 1), ('공급', 1), ('방안', 1), ('검토', 1), ('금지', 1)]"
2018.07.25,"[('수입량', 4), ('증가', 4), ('급증', 3), ('재고', 3), ('대비', 3), ('수입', 2), ('유통', 1), ('수출', 1), ('검역', 1), ('시행', 1), ('조사', 1), ('금지', 1)]"
2018.07.24,"[('무역', 7), ('시장', 5), ('산업', 4), ('대두', 4), ('지적', 4), ('수입', 4), ('가격', 4), ('영향', 3), ('확대', 3), ('소비', 2), ('상승', 2), ('수급', 1), ('생산비', 1), ('위협', 1), ('제한', 1), ('생산량', 1), ('생산', 1), ('규모', 1), ('하락', 1), ('관세', 1), ('조치', 1), ('불안', 1), ('출국', 1), ('점유', 1), ('심화', 1), ('도입', 1), ('단가', 1), ('배합사료', 1), ('사료', 1), ('인상', 1), ('발생', 1), ('조정', 1), ('수출', 1), ('증대', 1), ('방안', 1), ('당부', 1), ('금지', 1)]"
2018.07.24,"[('수출', 13), ('관세', 5), ('대비', 4), ('부과', 4), ('증가', 3), ('시작', 2), ('추가', 2), ('감소', 2), ('여파', 1), ('본격', 1), ('생산', 1), ('가격', 1), ('하락', 1), ('시장', 1), ('결정', 1), ('수출물량', 1), ('급감', 1), ('어려움', 1), ('급증', 1), ('성장', 1), ('금지', 1)]"
2018.07.23,"[('가격', 8), ('하락', 6), ('증가', 5), ('출하물량', 5), ('출하', 4), ('수요', 3), ('상승세', 3), ('제외', 2), ('물량', 2), ('시장', 2), ('계절', 1), ('상승', 1), ('축산물', 1), ('거래', 1), ('대비', 1), ('산정', 1), ('시세', 1), ('보합', 1), ('반등', 1), ('폭염', 1), ('조절', 1), ('본격', 1), ('유지', 1), ('지속', 1), ('소비', 1), ('위축', 1), ('금지', 1)]"
2018.07.23,"[('폭염', 16), ('가축', 11), ('피해', 11), ('농가', 9), ('기온', 3), ('지원', 3), ('더위', 2), ('신고', 2), ('폐사', 2), ('계속', 2), ('사료', 2), ('대책', 2), ('추진', 2), ('예방', 2), ('축사', 2), ('축산', 2), ('재해', 2), ('본격', 1), ('여름', 1), ('시작', 1), ('농림축산식품부', 1), ('지속', 1), ('주의', 1), ('요구', 1), ('최악', 1), ('관측', 1), ('규모', 1), ('증가', 1), ('추세', 1), ('태풍', 1), ('첨가', 1), ('급여', 1), ('횟수', 1), ('이용', 1), ('온도', 1), ('당부', 1), ('지자체', 1), ('시설', 1), ('점검', 1), ('방법', 1), ('홍보', 1), ('생산자', 1), ('조치', 1), ('사항', 1), ('확인', 1), ('평가', 1), ('실시', 1), ('지급', 1), ('경영', 1), ('안정', 1), ('육성', 1), ('금지', 1)]"
2018.07.23,"[('농장', 6), ('증가', 5), ('대비', 5), ('규모', 3), ('지속', 2), ('제외', 2), ('유지', 1), ('조사', 1), ('확인', 1), ('감소', 1), ('사육', 1), ('호로', 1), ('금지', 1)]"
2018.07.23,"[('개량', 17), ('농가', 7), ('제공', 5), ('개발', 4), ('농장', 3), ('계획', 3), ('사업', 2), ('생산', 2), ('향상', 2), ('활성화', 1), ('확인', 1), ('도태', 1), ('여부', 1), ('대비', 1), ('현황', 1), ('확보', 1), ('예정', 1), ('활용', 1), ('설정', 1), ('선택', 1), ('기대', 1), ('금지', 1)]"
2018.07.20,"[('안전', 9), ('산업', 7), ('축산물', 7), ('추진', 3), ('축산', 3), ('계획', 2), ('사업', 2), ('시장', 2), ('사료', 2), ('원료', 2), ('생산', 2), ('정책', 2), ('정부', 2), ('필요', 1), ('투자', 1), ('참여', 1), ('가격', 1), ('시설', 1), ('과잉', 1), ('여부', 1), ('논란', 1), ('판매', 1), ('점검', 1), ('검사', 1), ('안전성', 1), ('계속', 1), ('가축', 1), ('사육', 1), ('공장', 1), ('항생제', 1), ('사용', 1), ('당부', 1), ('위협', 1), ('질병', 1), ('구제역', 1), ('아프리카', 1), ('열병', 1), ('발생', 1), ('수입', 1), ('중단', 1), ('제도', 1), ('강화', 1), ('농가', 1), ('생산자', 1), ('농장', 1), ('예정', 1), ('금지', 1)]"
2018.07.20,"[('여름철', 15), ('고온', 11), ('효과', 11), ('온도', 10), ('습도', 10), ('사료', 10), ('섭취', 10), ('조절', 6), ('유지', 6), ('사용', 6), ('증가', 5), ('개선', 5), ('상승', 4), ('발생', 4), ('적용', 4), ('작용', 3), ('반응', 3), ('방법', 3), ('공급', 3), ('기후', 2), ('피해', 2), ('활용', 2), ('대책', 2), ('점검', 2), ('사업', 1), ('가축', 1), ('유발', 1), ('농장', 1), ('생산', 1), ('더위', 1), ('취약', 1), ('기온', 1), ('방지', 1), ('우려', 1), ('요구', 1), ('변화', 1), ('조정', 1), ('차단', 1), ('마련', 1), ('설치', 1), ('주의', 1), ('대비', 1), ('첨가', 1), ('도움', 1), ('초기', 1), ('노력', 1), ('금지', 1)]"
